post,label
"['rate', 'wwformspringme', 'insanitymurders', 'already', 'lol']",1
"['really', 'must', 'new', 'haha', 'date', 'haha', 'date']",1
"['softly', 'ass', 'laugh', 'huh', 'mean', 'guy', 'lol']",1
"['slow', 'still', 'like', 'make', 'cumm', 'baby', 'hehe', 'really', 'like', 'damn']",1
"['last', 'time', 'cheat']",1
"['answer', 'every', 'question', 'question', 'know', 'question', 'box', 'lol']",1
"['white', 'boy', 'gangbangin', 'look', 'lame', 'straight', 'loser', 'nigga', 'get', 'fact', 'straight', 'bitch', 'tell', 'loser', 'nigga', 'get', 'life', 'dude']",1
"['welcome', 'hope', 'date']",1
"['top', 'ugly', 'people', 'ever', 'see', 'haha', 'funny', 'even', 'see', 'top', 'friend', 'top', 'cardinal', 'anyways']",1
"['ayy', 'yes', 'person', 'get', 'bomb', 'right', 'diggady', 'r', 'favorite', 'black', 'person', 'since', 'like', 'ordinal', 'grade', 'get', 'right', 'hela', 'mad', 'lmao', 'umm', 'r', 'r', 'give', 'hint', 'r', 'r', 'please']",1
"['ayy', 'yes', 'person', 'da', 'bomb', 'umm']",1
"['dude', 'hilarious', 'hilarious', 'love', 'girl', 'hilarious', 'heard', 'someone', 'new', 'boy', 'hilarious', 'saw', 'picture', 'fool', 'cutie']",1
"['austin', 'new', 'girlfriend', 'ugly', 'fuck', 'lolz', 'downgrade', 'honey', 'good', 'thanks']",1
"['austin', 'new', 'girl', 'friend', 'ugly', 'way', 'well', 'nasty', 'ass', 'ever', 'even', 'ever', 'call', 'socalled', 'best', 'friend', 'person', 'aggressive', 'kristens', 'pretty', 'tight', 'never', 'say', 'good', 'okay', 'opinion', 'yeahh', 'believe', 'someone', 'know']",1
"['brittany', 'person', 'ellisboro', 'either', 'dumbass', 'last', 'one', 'chur', 'least', 'even', 'like', 'name', 'people', 'live', 'area', 'yeah', 'okay', 'really', 'care', 'bitch', 'think']",1
"['damn', 'person', 'get', 'hater', 'step', 'neck', 'bitches', 'ah', 'love', 'fuck', 'bully', 'dirty', 'sluts', 'come', 'gpe', 'love', 'abzilla', 'killa', 'hell', 'yeahh', 'fuck', 'bully', 'dirty', 'sluts', 'come']",1
"['person', 'big', 'small', 'dick', 'ask']",1
"['get', 'tire', 'people', 'always', 'ask', 'austin', 'really', 'even', 'business', 'yeah']",1
"['excuse', 'whoever', 'fuck', 'shut', 'mouth', 'tell', 'someone', 'go', 'kill', 'motherfucker', 'go', 'kill', 'self', 'see', 'nothing', 'well', 'lurk', 'formspring', 'haha', 'love']",1
"['girl', 'talk', 'austin', 'jealous', 'austin', 'anything', 'good', 'talk', 'person', 'haha', 'dumb', 'girl', 'swear', 'funny', 'hahahahaha', 'get', 'life', 'people', 'thank', 'love', 'rhiannon']",1
"['haha', 'ewie', 'ugly', 'nasty', 'ass', 'bitch', 'wishh', 'ugly', 'fuckk']",1
"['many', 'time', 'idiot', 'sex', 'excuse']",1
"['love', 'person', 'fuck', 'shittalkers', 'love', 'julie', 'fuck', 'yeah']",1
"['know', 'let', 'austin', 'take', 'virginity', 'fucked', 'cardinal', 'bitches', 'like', 'anything', 'obviously', 'know', 'shit', 'would', 'love', 'say', 'face', 'someone', 'jealous', 'cute']",1
"['vagina', 'tight', 'enough', 'could', 'fit', 'fist', 'baby', 'know', 'like']",1
"['person', 'girl', 'matter', 'happen', 'life', 'always', 'forever', 'best', 'friend', 'mean', 'world', 'fuck', 'shady', 'bitches', 'always', 'gon', 'na', 'love', 'much', 'jordankinpoonanners', 'aww', 'always', 'gon', 'na', 'best', 'friend', 'love', 'much', 'allykinpoonanners', 'without', 'would', 'dead', 'help', 'much', 'like', 'sister', 'love', 'fuck', 'shady', 'trick']",1
"['let', 'u', 'jump', 'yes', 'agree']",1
"['one', 'jealous', 'fucked', 'austin', 'sorry', 'anyone', 'could', 'fact', 'mean', 'much', 'told', 'everyone', 'stokesdale', 'need', 'hop', 'dick', 'get', 'okay', 'talk', 'like', 'forever', 'care', 'cute']",1
"['virgin', 'um']",1
"['really', 'heart', 'hurt', 'break', 'mean', 'blogging', 'god', 'uhm', 'okayy', 'know', 'good', 'luck']",1
"['think', 'person', 'dumbass', 'leave', 'gorgeous', 'thing', 'ever', 'see', 'would', 'anything', 'thank']",1
"['stupid', 'bitch', 'amber', 'go', 'school', 'try', 'act', 'like', 'run', 'school', 'put', 'bitch', 'back', 'place', 'haha', 'run', 'school', 'never']",1
"['um', 'comment', 'say', 'maybe', 'believe', 'person', 'p', 'yeah', 'believe', 'want', 'know', 'thanks', 'know']",1
"['sit', 'hill', 'sit', 'brick', 'let', 'get', 'lick', 'want', 'split']",1
"['wow', 'fucked', 'austin', 'girl', 'haha', 'seriously', 'think', 'people', 'jealous', 'fucking', 'dumb', 'hell', 'pretty', 'sure', 'person', 'would', 'fuck', 'anything', 'move', 'feel', 'special', 'hilarious', 'laugh', 'know', 'anything', 'want', 'fuck', 'go', 'sweetheart', 'know', 'cardinal']",1
"['dumb', 'cunt', 'think', 'big', 'shit', 'even', 'dirt', 'foot', 'piece', 'shit', 'actually', 'psychotic', 'ha', 'winner', 'go', 'kill', 'hahahhahaha', 'thanks', 'darlin', 'thanks']",1
"['damn', 'girl', 'cover', 'damn', 'ass', 'booby', 'lmfaoo', 'wow', 'bad', 'bad']",1
"['know', 'right', 'like', 'stop', 'act', 'like', 'slut', 'people', 'say', 'need', 'shut', 'fuck', 'bet', 'even', 'know', 'laura', 'well', 'nigguhh', 'fukking', 'amaze', 'okay', 'shut', 'bye', 'love', 'person', 'lol', 'love', 'alex']",1
"['booby', 'passion', 'cool']",1
"['hater', 'hate']",1
"['even', 'know', 'casey', 'kasey', 'however', 'spell', 'laura', 'like', 'leave', 'alone', 'soo', 'kaseys', 'little', 'friend', 'hop', 'spring', 'thanks', 'thanks', 'hunny', 'bunny']",1
"['favor', 'get', 'shit', 'thank', 'know', 'haha', 'bitch', 'smart', 'stupid', 'skank', 'learn', 'spell', 'properly']",1
"['date', 'wow', 'totally', 'change', 'mind', 'like', 'long', 'sorry', 'ever', 'say', 'anything', 'young', 'makeup', 'especially', 'amount', 'come', 'pussy', 'even', 'put', 'name', 'pathetic', 'much']",1
"['actually', 'facebook', 'account', 'yeah', 'say', 'name', 'daniela', 'never', 'see', 'little', 'pathetic', 'self', 'daniela', 'happy', 'go', 'stop', 'look', 'like', 'hoe', 'daniela']",1
"['ah', 'look', 'formspring', 'people', 'pathetic', 'oh', 'account', 'write', 'ahah', 'b', 'capable', 'write', 'name', 'anyway', 'listen', 'jealous', 'people', 'ah', 'love', 'miss', 'demi', 'love', 'miss']",1
"['hater', 'need', 'stop', 'hating', 'suck', 'dick', 'none', 'know', 'person', 'hat', 'jealous', 'really', 'want', 'like', 'maybe', 'hater', 'get', 'know', 'way', 'well', 'person', 'lowlifes', 'thanks', 'boo']",1
['virgin'],1
"['ask', 'question', 'laugh', 'ass', 'rooney', 'get']",1
"['stupid', 'fuck', 'would', 'ask', 'something', 'go', 'answer', 'dumbass', 'thanks', 'time']",1
"['besides', 'tony', 'tico', 'many', 'great', 'place', 'visit', 'gpe']",1
"['bitch', 'act', 'like', 'get', 'high', 'please', 'lot', 'people', 'see', 'people', 'even', 'saw', 'give', 'smooch', 'lip', 'emily', 'fuck', 'person', 'stop', 'act', 'like', 'whole', 'world', 'great', 'thanks']",1
"['bitch', 'get', 'cardinal', 'thing', 'straight', 'toney', 'well', 'never', 'go', 'pretty', 'bitch', 'inside', 'sorry', 'like', 'one', 'people', 'nice', 'sister', 'stop', 'thinking', 'hot', 'stop', 'selfcentered', 'always', 'worry', 'relationship', 'definitely', 'none', 'business', 'bitch', 'deserve', 'one', 'sure']",1
"['brother', 'kid', 'stop', 'talk', 'already', 'fuck', 'stop', 'write', 'form', 'spring', 'ask', 'question', 'spring', 'ask', 'question', 'dumb', 'bitch']",1
"['want', 'go', 'palm', 'spring', 'haha']",1
"['people', 'hate', 'shit', 'baby', 'laura', 'need', 'get', 'fucking', 'life', 'kill', 'fool']",1
"['damn', 'girl', 'cover', 'damn', 'ass', 'booby']",1
"['hang', 'person', 'date', 'saw', 'status', 'say', 'name', 'even', 'know', 'like', 'ordinal', 'grade', 'cry', 'loud', 'yes', 'worry']",1
"['like', 'person', 'friend', 'haha', 'def', 'stupid', 'skankk']",1
"['like', 'dick']",1
"['dude', 'go', 'ahead', 'sing', 'laurie', 'like', 'dance', 'move', 'good', 'love', 'girl', 'love', 'girl']",1
"['erpcode', 'r', 'hello', 'r', 'get', 'report', 'harassment', 'page', 'successfully', 'delete', 'account', 'anymore', 'bug', 'contact', 'formspring', 'formspringcomr', 'date', 'r', 'formspring', 'fake', 'shit']",1
"['ever', 'kiss', 'girl']",1
"['fuck', 'haha', 'stranger']",1
"['fuck', 'hate', 'laura', 'love']",1
"['girl', 'say', 'elizabeth', 'stfu', 'stop', 'put', 'name', 'know']",1
"['guess', 'rachel', 'steph', 'one', 'best', 'sister', 'world', 'beg', 'get', 'even', 'know', 'never', 'conversation', 'go', 'find', 'something', 'well', 'get', 'life']",1
"['jealous', 'hang', 'person', 'hang', 'person', 'worry', 'worry', 'hey', 'never', 'find', 'tell']",1
"['think', 'great', 'name', 'jess', 'suit', 'well']",1
['harder'],1
"['give', 'beer']",1
"['suck', 'tyson', 'cock', 'nah']",1
['man'],1
"['hey', 'laura', 'go', 'person', 'know', 'one', 'niggling', 'cough']",1
"['hey', 'actually', 'person', 'write', 'someone', 'write', 'something', 'put', 'name']",1
"['hey', 'horny']",1
"['hi', 'offense', 'kind', 'think', 'slut', 'want', 'talk', 'honest', 'haha', 'love', 'people', 'talk', 'much', 'cardinal', 'boyfriend', 'date', 'talk', 'someone', 'right']",1
"['hey', 'please', 'expand', 'abbreviation', 'correct', 'spell', 'also', 'please', 'keep', 'slang', 'profanity', 'bad', 'word', 'change', 'meaning', 'tone', 'text', 'rephrase', 'word', 'order', 'punctuation', 'thank']",1
"['hey', 'please', 'expand', 'abbreviation', 'correct', 'spell', 'also', 'please', 'keep', 'slang', 'profanity', 'bad', 'word', 'change', 'meaning', 'tone', 'text', 'rephrase', 'word', 'order', 'punctuation', 'thank']",1
"['tonys', 'mouth', 'taste', 'like']",1
"['much', 'blowhah', 'r', 'r', 'sorry', 'sweetie', 'um', 'blow']",1
"['old', 'cute', 'cool', 'ugly', 'beautiful', 'little', 'girl', 'bet', 'baby', 'time', 'turn', 'date', 'annoy', 'young', 'take', 'time', 'write', 'obviously', 'care', 'think', 'rude', 'disrespectful', 'dumbass', 'slut', 'pathetic', 'immature', 'pathetic', 'immature', 'pathetic', 'immature', 'pathetic', 'immature', 'pathetic', 'immature', 'pathetic', 'immature']",1
['gay'],1
['gay'],1
"['agree', 'stop', 'slut', 'act', 'age', 'pathetic', 'get', 'life', 'know', 'suck', 'dick', 'r', 'r', 'peace', 'bitch', 'r', 'laura']",1
"['like', 'ugly', 'ass', 'hoe', 'bet', 'lesbian', 'look', 'like', 'bet', 'old', 'see', 'anonymous', 'porn', 'ad', 'way', 'hear', 'stuff', 'bra', 'hahaha', 'boob', 'know', 'stuff', 'toilet', 'paper', 'everything', 'like', 'movie', 'yeah', 'girl', 'watch', 'might', 'nah']",1
"['know', 'people', 'put', 'stupid', 'stuff', 'formspring', 'talk', 'chill', 'couple', 'time', 'seem', 'really', 'nice', 'people', 'actually', 'hang', 'someone', 'decide', 'hate', 'yupp', 'know', 'let', 'thank', 'strange', 'lol']",1
"['fucked', 'person', 'dumb', 'howitzer', 'tell', 'hysterical', 'haha', 'false']",1
"['like', 'picture', 'time', 'r', 'creepy']",1
"['love', 'comment', 'call', 'whore', 'bitch', 'slut', 'guess', 'one', 'laugh', 'loud', 'yeah', 'def', 'get', 'life']",1
"['love', 'person', 'yeah', 'favor', 'thanks']",1
"['love', 'laura', 'end', 'tonys', 'baby', 'would', 'laugh', 'hard', 'would', 'beautiful', 'baby', 'though', 'haha']",1
"['squirt', 'sperm', 'picture', 'um', 'cool']",1
"['want', 'go', 'house', 'love', 'put', 'name', 'call']",1
"['want', 'fuck', 'cool']",1
"['want', 'blow', 'job', 'alright']",1
"['would', 'watch', 'rachel', 'sayin', 'fake', 'person', 'make', 'cool']",1
"['think', 'care', 'think', 'highly', 'overestimate', 'opinion', 'cutie', 'nah', 'true']",1
"['remind', 'date', 'ordinal', 'need', 'good', 'friend', 'sure', 'go', 'know', 'r', 'lol', 'well', 'would', 'help', 'kind', 'tell']",1
"['love', 'need', 'get', 'bitchess', 'gon', 'na', 'get', 'hit', 'mhm']",1
"['okay', 'send', 'picture', 'lol']",1
"['johnathan', 'wooping', 'ass', 'nah', 'alexis', 'love']",1
"['admit', 'lesbian', 'drug', 'addict', 'flirt', 'guy', 'okay', 'go', 'find', 'something', 'well', 'life', 'hop', 'stfu', 'know']",1
"['person', 'amaze', 'stupid', 'skank', 'know', 'kasey', 'okay', 'hop', 'think', 'go', 'care', 'think', 'concerned', 'hah', 'pussy', 'bitch', 'make', 'sense']",1
"['knock', 'bitch', 'fight', 'stay', 'outta', 'drama']",1
"['person', 'text', 'hey', 'skank']",1
"['person', 'really', 'like', 'know', 'talk', 'someone', 'sister', 'tell', 'go', 'southwood', 'tell', 'put', 'name', 'answer', 'person']",1
"['person', 'know', 'think', 'cool', 'hang', 'person', 'guess', 'never', 'hang', 'text', 'talk', 'onetime', 'thing', 'way', 'good', 'even', 'think', 'especially', 'since', 'ordinal', 'grade', 'like', 'okay', 'dumb', 'good', 'job', 'whatever', 'try', 'accomplish', 'yeah', 'work']",1
"['person', 'love', 'listen', 'pathetic', 'little', 'bitches', 'wish', 'hope', 'wonderful', 'beautiful', 'smart', 'shit', 'talker', 'little', 'pussy', 'bet', 'would', 'never', 'say', 'stuff', 'face', 'person', 'love', 'haha', 'aw', 'love']",1
"['person', 'baby', 'hello', 'hi']",1
"['leave', 'kasey', 'alone', 'hell', 'lot', 'nice', 'shut', 'damn', 'mouth', 'yes', 'purposely', 'spell', 'word', 'wrong', 'need', 'correct', 'fuck', 'go', 'show', 'much', 'know', 'fucking', 'pussy', 'even', 'put', 'name']",1
"['person', 'cool', 'fuck', 'shit', 'think', 'actually', 'get']",1
"['lol', 'person', 'pathetic', 'would', 'moises', 'want', 'hang', 'little', 'incoming', 'ordinal', 'grader', 'stick', 'ordinal', 'grade', 'friend', 'sweetie', 'okay', 'thanks', 'bye', 'really', 'nah', 'thanks', 'opportunity']",1
"['person', 'guna', 'hit', 'someone', 'soft', 'bitch', 'stop', 'lol', 'anyone', 'woop', 'ass', 'stop', 'lol', 'immature', 'lol']",1
"['lol', 'spell', 'fucking', 'wrong', 'thanx', 'hell', 'write', 'like', 'ordinal', 'grader', 'worry', 'let', 'know', 'cool', 'follow', 'try', 'hang', 'people', 'old', 'maybe', 'mature']",1
"['person', 'laura', 'gorgeous', 'person', 'need', 'get', 'life', 'stop', 'talk', 'shit', 'oh', 'happen', 'jhocelyn', 'talk', 'shit', 'say', 'go', 'fight', 'lol', 'thanks']",1
"['lol', 'person', 'say', 'southwood', 'gay', 'southwood', 'main', 'school', 'unwanted', 'retard', 'unreasonable', 'drama', 'stupidest', 'people', 'life', 'nobody', 'like', 'word']",1
"['lol', 'funny', 'puppy', 'put', 'user', 'information', 'try', 'like', 'piss', 'try', 'act', 'tough', 'theey', 'even', 'put', 'name', 'call', 'immature', 'lol', 'lol', 'know', 'haha']",1
"['laugh', 'loud', 'write', 'ever', 'smd']",1
"['laugh', 'loud', 'lesbian', 'real', 'talk', 'honest', 'everyone', 'say', 'lmao', 'okay', 'hot', 'legit', 'gross']",1
"['love', 'honey', 'daniela', 'lenis']",1
"['org', 'cary', 'delete', 'comment', 'write', 'picture', 'guess', 'scar']",1
"['norp', 'oconnor', 'person', 'others']",1
"['serious', 'wear', 'much', 'makeup', 'calm', 'funny', 'wear', 'makeup', 'date']",1
"['want', 'last', 'name', 'think', 'already', 'give', 'name', 'need', 'know', 'anything', 'except', 'wear', 'much', 'makeup']",1
"['oh', 'well', 'stupid', 'hang', 'old', 'people', 'get', 'friends', 'age', 'dumb', 'bitch', 'stop', 'care']",1
"['okay', 'really', 'put', 'stupid', 'skank', 'smd', 'haha', 'comeback', 'get', 'new', 'one', 'embrace', 'elizabeth', 'ua', 'rodriguez', 'love', 'fucking', 'cardinal', 'face', 'man', 'say', 'hi', 'date', 'fuck', 'problem', 'man', 'know', 'new', 'comeback', 'hop', 'dick', 'bitch', 'go', 'comb', 'hair', 'mole', 'fucking', 'cardinal', 'face', 'bitch', 'like', 'friend', 'thanks', 'time', 'bitch']",1
"['omg', 'toneys', 'ordinal', 'grade', 'wow', 'either', 'pretentious', 'pregnant', 'nah', 'jealous']",1
"['people', 'say', 'bitch', 'know', 'like', 'saw', 'katryna', 'corndog', 'head', 'corndog', 'good', 'hair', 'sorry', 'understand', 'would', 'mad', 'fat', 'girl', 'name', 'person', 'throw', 'shit', 'hair', 'make', 'sense']",1
"['pop', 'porch', 'monkey', 'mine', 'haha']",1
"['horny', 'lol', 'seriously', 'matter', 'get', 'life']",1
"['org', 'stayy', 'shit', 'please', 'smd']",1
"['really', 'actually', 'think', 'would', 'waste', 'time', 'talk', 'sophomore', 'would', 'want', 'friend', 'date', 'girl', 'go', 'grade', 'especially', 'since', 'one', 'ugly', 'hoe', 'next', 'time', 'careful', 'write', 'dumb', 'hoe']",1
"['like', 'isaac', 'hook', 'true']",1
"['open', 'mouth', 'blow', 'brain']",1
"['think', 'call', 'bitch', 'tell', 'everyone', 'go', 'tony', 'cute', 'would', 'talk', 'shit', 'barely', 'know', 'believe', 'people', 'tell', 'would', 'promise', 'thank']",1
"['think', 'cute', 'hate', 'talk', 'fuck', 'please', 'everyone']",1
"['stop', 'say', 'go', 'something', 'flirt', 'guy', 'pretty', 'sure', 'camila', 'would', 'whoop', 'ass', 'try', 'touch', 'laura', 'little', 'girl', 'need', 'grow', 'learn', 'bitch', 'cool', 'thanks', 'julie', 'love']",1
"['stop', 'thinking', 'friend', 'moises', 'friend', 'date', 'old', 'ass', 'hell', 'date', 'girl', 'friends', 'like', 'haha', 'know', 'ask']",1
"['thanks', 'time', 'swear', 'would', 'elizabeth', 'rodriguez', 'ughh', 'mean', 'dumbass']",1
"['pathetic', 'fool', 'say', 'bitch', 'inside', 'sorry', 'like', 'one', 'get', 'thing', 'say', 'learn', 'spell', 'name', 'never', 'assume', 'know', 'go', 'baby', 'love']",1
"['person', 'say', 'follow', 'dumb', 'high', 'schoolers', 'leader', 'follower', 'shut', 'fuck', 'go', 'anything', 'jealous', 'favor', 'shut', 'hell', 'cool', 'byer', 'love', 'lmao', 'love', 'girly']",1
"['trash', 'false']",1
"['bitch', 'sometimes', 'kind', 'stick', 'reason', 'people', 'like', 'like', 'go', 'say', 'name', 'really', 'care', 'think', 'bitch', 'either', 'problem', 'annoy']",1
"['know', 'whore', 'people', 'would', 'hat', 'stop', 'call', 'people', 'fat', 'stop', 'tell', 'stupid', 'stop', 'call', 'emo', 'well', 'cool', 'okay', 'fatass', 'bitch']",1
"['wellknown', 'band', 'everyone', 'like', 'love', 'put', 'people', 'talk', 'someone', 'else', 'make', 'feel', 'bad', 'get', 'life', 'wait', 'old', 'sorry', 'fuck', 'would', 'care', 'little', 'pussy', 'say', 'pathetic', 'worthless']",1
"['think', 'hot', 'shit', 'fucking', 'dumb', 'little', 'jit', 'whore', 'hook', 'everybody', 'stop', 'try', 'grow', 'fast', 'go', 'heart', 'attack', 'love', 'fake', 'bitch', 'boyfriend', 'date', 'day', 'know', 'whole', 'life']",1
"['tell', 'person', 'never', 'alexs', 'friend', 'tell', 'alex', 'opposite', 'go', 'lie', 'go', 'never', 'lie', 'tell', 'person', 'person', 'bitch', 'sofia', 'give', 'death', 'stress']",1
"['everyone', 'need', 'stop', 'hating', 'baby', 'girl', 'personally', 'take', 'care', 'thank', 'lily', 'like', 'person', 'right', 'know', 'touch', 'tony', 'would', 'want', 'ugly', 'self', 'person', 'gorgeous', 'inside', 'aww']",1
"['person', 'virginian', 'xd', 'lmfao', 'yeea', 'would', 'know']",1
"['jerryka', 'joking', 'comment', 'profile', 'picture', 'ass', 'girl', 'lol', 'bitch', 'start', 'beef']",1
"['wrong', 'laugh', 'loud', 'wrong']",1
"['people', 'hat', 'jit', 'good', 'fight', 'anyone', 'trashy', 'stupid', 'lauraa', 'know', 'always', 'get', 'back', 'ugly', 'body', 'stop', 'agree', 'dumbass', 'love', 'hah', 'love', 'baby', 'gurl']",1
"['go', 'dump', 'tony', 'act', 'like', 'care', 'know', 'anything']",1
"['rachel', 'ever', 'talk', 'shit', 'kasey', 'fake', 'like', 'people', 'cough', 'cough']",1
"['favorite', 'place', 'buy', 'clothes', 'would', 'rather', 'go', 'mall']",1
"['try', 'impress', 'like', 'talk', 'like', 'guy', 'go', 'whip', 'right', 'haha']",1
"['whore', 'tyler']",1
"['best', 'friend', 'whole', 'wide', 'world', 'know', 'couple', 'friend']",1
"['call', 'kasey', 'stupid', 'skank', 'even', 'know', 'laura', 'go', 'start', 'shit', 'stupid', 'skank', 'go', 'start', 'shit', 'yo', 'stupid', 'skank', 'stay']",1
"['friend', 'hoe', 'ass', 'bitch', 'daniela', 'care', 'much', 'hater']",1
"['much', 'cute', 'camila', 'def']",1
"['hate', 'natasha', 'would', 'rude']",1
"['would', 'ever', 'give', 'blowjob', 'would', 'ever', 'drink', 'sperm', 'really', 'want', 'want', 'sex', 'much', 'even', 'funny', 'hard', 'get', 'weird']",1
"['would', 'go', 'high', 'school', 'student', 'name', 'person', 'think']",1
"['fuck', 'saw', 'picture', 'person', 'like', 'fuck', 'since', 'friends', 'especially', 'since', 'ordinal', 'grade', 'like', 'back', 'stick', 'friend', 'lol', 'thankyou']",1
"['cheek', 'chipmunk', 'much', 'bother']",1
"['act', 'way', 'old', 'age', 'laura', 'chill', 'honestly', 'honestly', 'know', 'tell', 'fool']",1
"['seriously', 'need', 'stop', 'talk', 'much', 'crap', 'laurar', 'may', 'flirt', 'lot', 'guy', 'girlfriendr', 'talk', 'cardinal', 'guy', 'manyr', 'people', 'need', 'stop', 'fcking', 'hop', 'thanks']",1
